latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.086115,72.85291,6.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2021-06-21,29.2,25.1,5.60,5.60,53
2021-06-22,28.6,26.0,5.90,5.90,53
2021-06-23,28.2,26.3,5.60,5.60,53
2021-06-24,27.5,25.4,8.70,8.70,55
2021-06-25,26.7,25.6,36.70,36.70,63
2021-06-26,29.4,25.7,3.50,3.50,53
2021-06-27,28.5,26.3,9.30,9.30,61
2021-06-28,27.4,25.0,19.20,19.20,61
2021-06-29,29.2,25.6,3.00,3.00,53
2021-06-30,28.9,26.4,4.80,4.80,53
2021-07-01,29.8,27.2,2.90,2.90,53
2021-07-02,29.9,27.0,1.80,1.80,51
2021-07-03,29.6,26.4,1.80,1.80,51
2021-07-04,29.1,26.4,2.30,2.30,53
2021-07-05,29.1,26.3,1.20,1.20,51
2021-07-06,29.7,26.1,1.00,1.00,51
2021-07-07,29.6,26.4,2.20,2.20,53
2021-07-08,29.1,26.6,8.90,8.90,61
2021-07-09,29.1,26.6,4.10,4.10,53
2021-07-10,26.8,25.9,85.50,85.50,65
2021-07-11,28.8,25.9,13.70,13.70,61
2021-07-12,28.3,25.8,41.00,41.00,65
2021-07-13,28.1,25.8,34.60,34.60,63
2021-07-14,27.3,25.7,34.90,34.90,63
2021-07-15,28.1,25.7,22.40,22.40,63
2021-07-16,28.4,25.4,31.80,31.80,63
2021-07-17,27.6,25.8,40.60,40.60,63
2021-07-18,28.2,26.0,32.90,32.90,63
2021-07-19,27.4,25.8,55.20,55.20,63
2021-07-20,27.5,25.7,29.10,29.10,61
2021-07-21,27.2,25.7,36.70,36.70,61
2021-07-22,27.3,26.1,18.50,18.50,61
2021-07-23,26.8,25.4,28.20,28.20,63
2021-07-24,27.8,25.5,13.10,13.10,61
2021-07-25,28.3,25.4,15.30,15.30,55
2021-07-26,28.5,25.2,12.50,12.50,55
2021-07-27,28.1,25.2,8.40,8.40,53
2021-07-28,28.3,26.1,12.40,12.40,61
2021-07-29,28.8,26.2,11.30,11.30,61
2021-07-30,28.2,26.3,8.40,8.40,61
2021-07-31,28.6,26.2,2.70,2.70,51
2021-08-01,28.2,26.2,3.10,3.10,51
2021-08-02,28.1,25.6,4.70,4.70,53
2021-08-03,27.2,25.1,9.80,9.80,55
2021-08-04,27.4,25.4,5.60,5.60,53
2021-08-05,28.4,25.5,5.90,5.90,53
2021-08-06,28.2,25.9,3.90,3.90,53
2021-08-07,28.1,25.2,4.00,4.00,51
2021-08-08,27.9,25.0,3.00,3.00,51
2021-08-09,28.1,25.5,4.20,4.20,53
2021-08-10,27.8,25.5,4.20,4.20,51
2021-08-11,28.0,25.1,5.50,5.50,53
2021-08-12,28.1,25.4,3.90,3.90,51
2021-08-13,27.9,25.6,3.70,3.70,51
2021-08-14,27.1,24.8,9.10,9.10,53
2021-08-15,27.2,24.4,6.70,6.70,53
2021-08-16,27.6,25.0,3.90,3.90,53
2021-08-17,26.6,25.3,13.70,13.70,55
2021-08-18,26.3,25.2,21.80,21.80,61
2021-08-19,25.7,24.9,33.40,33.40,63
2021-08-20,27.1,25.1,26.80,26.80,63
2021-08-21,25.8,24.7,71.70,71.70,65
2021-08-22,27.4,25.1,3.10,3.10,53
2021-08-23,28.5,24.8,2.30,2.30,51
2021-08-24,28.4,25.3,1.40,1.40,51
2021-08-25,27.9,25.3,1.60,1.60,51
2021-08-26,27.8,25.8,3.40,3.40,51
2021-08-27,28.0,25.4,2.10,2.10,51
2021-08-28,27.8,25.0,0.60,0.60,51
2021-08-29,28.2,24.8,1.40,1.40,51
2021-08-30,27.1,25.9,6.00,6.00,61
2021-08-31,26.7,25.4,49.10,49.10,65
2021-09-01,27.4,25.2,17.20,17.20,63
2021-09-02,27.9,25.5,7.10,7.10,53
2021-09-03,27.2,25.1,13.70,13.70,61
2021-09-04,27.8,25.1,16.60,16.60,63
2021-09-05,27.2,25.3,10.10,10.10,61
2021-09-06,27.9,25.3,7.90,7.90,55
2021-09-07,27.2,25.2,32.00,32.00,63
2021-09-08,27.7,25.3,146.80,146.80,65
2021-09-09,28.4,25.7,6.90,6.90,53
2021-09-10,27.8,25.2,9.90,9.90,53
2021-09-11,27.6,25.7,53.60,53.60,65
2021-09-12,27.6,25.6,45.30,45.30,63
2021-09-13,26.9,26.1,27.40,27.40,63
2021-09-14,28.4,26.0,6.00,6.00,53
2021-09-15,27.7,25.4,6.00,6.00,53
2021-09-16,28.6,25.5,4.40,4.40,61
2021-09-17,28.4,25.5,3.30,3.30,51
2021-09-18,27.3,25.3,3.30,3.30,51
2021-09-19,27.2,25.2,6.40,6.40,53
2021-09-20,27.6,25.2,10.20,10.20,61
2021-09-21,27.2,25.4,17.80,17.80,61
2021-09-22,26.8,25.0,19.70,19.70,63
2021-09-23,27.3,25.0,6.60,6.60,53
2021-09-24,28.6,25.2,2.00,2.00,51
2021-09-25,28.1,24.5,2.20,2.20,51
2021-09-26,28.1,25.2,2.80,2.80,51
2021-09-27,26.7,25.0,5.20,5.20,55
2021-09-28,26.5,24.6,14.30,14.30,61
2021-09-29,27.8,25.2,30.70,30.70,63
2021-09-30,27.8,25.0,4.40,4.40,53
2021-10-01,29.0,25.2,0.20,0.20,51
2021-10-02,28.7,24.9,0.80,0.80,51
2021-10-03,30.4,25.1,0.20,0.20,51
2021-10-04,30.6,26.2,0.00,0.00,3
2021-10-05,30.8,26.1,0.90,0.90,51
2021-10-06,31.3,26.4,7.40,7.40,63
2021-10-07,31.9,26.0,2.40,2.40,61
2021-10-08,29.2,25.3,6.80,6.80,61
2021-10-09,28.5,25.9,5.20,5.20,61
2021-10-10,29.2,25.9,6.20,6.20,55
2021-10-11,29.2,25.1,14.60,14.60,63
2021-10-12,30.1,25.2,0.70,0.70,51
2021-10-13,30.9,25.1,1.60,1.60,61
2021-10-14,31.9,25.5,0.70,0.70,53
2021-10-15,32.9,24.6,0.00,0.00,3
2021-10-16,31.5,24.1,0.00,0.00,3
2021-10-17,30.5,24.5,0.00,0.00,3
2021-10-18,30.1,25.3,1.10,1.10,53
2021-10-19,29.2,24.7,0.50,0.50,51
2021-10-20,29.7,23.6,0.00,0.00,3
2021-10-21,31.2,22.9,0.00,0.00,1
2021-10-22,32.1,22.3,0.00,0.00,3
2021-10-23,31.0,23.2,0.00,0.00,0
2021-10-24,29.5,22.9,0.00,0.00,3
2021-10-25,30.3,22.8,0.00,0.00,1
2021-10-26,32.0,22.9,0.00,0.00,1
2021-10-27,33.1,23.0,0.00,0.00,2
2021-10-28,33.6,23.4,0.00,0.00,2
2021-10-29,33.3,23.9,0.00,0.00,3
2021-10-30,33.1,24.0,0.00,0.00,3
2021-10-31,32.5,24.1,0.00,0.00,3
2021-11-01,32.1,22.5,0.00,0.00,3
2021-11-02,33.2,23.3,0.00,0.00,3
2021-11-03,33.7,23.7,0.00,0.00,3
2021-11-04,32.4,24.8,0.00,0.00,3
2021-11-05,32.3,24.3,1.60,1.60,61
2021-11-06,31.3,23.8,0.10,0.10,51
2021-11-07,29.2,24.1,0.00,0.00,3
2021-11-08,31.7,23.6,0.00,0.00,3
2021-11-09,32.4,21.5,0.00,0.00,3
2021-11-10,32.2,21.6,0.00,0.00,3
2021-11-11,32.6,21.3,0.00,0.00,3
2021-11-12,32.0,21.7,0.00,0.00,3
2021-11-13,32.7,23.4,0.00,0.00,3
2021-11-14,32.5,23.9,0.00,0.00,3
2021-11-15,32.5,24.6,0.00,0.00,3
2021-11-16,33.5,24.6,0.00,0.00,3
2021-11-17,32.2,24.5,2.10,2.10,55
2021-11-18,30.1,23.8,2.20,2.20,55
2021-11-19,31.4,23.6,0.70,0.70,51
2021-11-20,32.5,24.5,1.10,1.10,53
2021-11-21,32.8,25.3,7.90,7.90,63
2021-11-22,28.7,24.9,2.30,2.30,53
2021-11-23,30.5,24.7,0.00,0.00,3
2021-11-24,31.7,25.5,0.00,0.00,3
2021-11-25,32.6,24.6,0.00,0.00,3
2021-11-26,32.5,23.1,0.00,0.00,3
2021-11-27,32.6,22.2,0.00,0.00,3
2021-11-28,32.2,21.7,0.00,0.00,3
2021-11-29,32.5,21.4,0.00,0.00,3
2021-11-30,32.5,23.8,0.00,0.00,3
2021-12-01,24.7,20.7,41.40,41.40,63
2021-12-02,24.8,19.3,56.70,56.70,65
2021-12-03,27.0,22.0,0.80,0.80,53
2021-12-04,27.6,21.4,0.10,0.10,51
2021-12-05,26.7,20.9,0.20,0.20,51
2021-12-06,29.0,21.0,0.00,0.00,2
2021-12-07,30.1,22.0,0.00,0.00,2
2021-12-08,31.0,22.1,0.00,0.00,3
2021-12-09,29.9,22.7,0.00,0.00,2
2021-12-10,31.2,22.2,0.00,0.00,2
2021-12-11,31.0,22.2,0.00,0.00,3
2021-12-12,31.6,21.0,0.00,0.00,3
2021-12-13,29.3,20.7,0.00,0.00,3
2021-12-14,28.5,19.3,0.00,0.00,3
2021-12-15,27.3,19.1,0.00,0.00,3
2021-12-16,28.2,19.6,0.00,0.00,3
2021-12-17,28.0,20.3,0.00,0.00,3
2021-12-18,29.4,18.9,0.00,0.00,3
2021-12-19,29.8,19.7,0.00,0.00,0
2021-12-20,29.9,18.6,0.00,0.00,0
2021-12-21,28.6,17.8,0.00,0.00,3
2021-12-22,28.1,17.9,0.00,0.00,2
2021-12-23,28.0,18.2,0.00,0.00,0
2021-12-24,26.3,17.7,0.00,0.00,2
2021-12-25,26.3,17.6,0.00,0.00,3
2021-12-26,28.2,18.6,0.00,0.00,3
2021-12-27,29.4,17.9,0.00,0.00,3
2021-12-28,28.1,18.4,0.00,0.00,3
2021-12-29,27.6,19.5,0.00,0.00,3
2021-12-30,30.0,18.8,0.00,0.00,3
2021-12-31,31.4,20.9,0.00,0.00,1
2022-01-01,31.3,20.4,0.00,0.00,3
2022-01-02,30.6,20.5,0.00,0.00,0
2022-01-03,30.9,21.4,0.00,0.00,3
2022-01-04,31.3,20.4,0.00,0.00,3
2022-01-05,28.5,20.4,0.00,0.00,2
2022-01-06,27.9,20.5,0.00,0.00,3
2022-01-07,27.4,19.6,0.00,0.00,2
2022-01-08,24.5,21.0,2.30,2.30,53
2022-01-09,25.4,18.8,0.00,0.00,1
2022-01-10,24.3,16.0,0.00,0.00,0
2022-01-11,24.5,14.8,0.00,0.00,0
2022-01-12,25.1,16.4,0.00,0.00,0
2022-01-13,25.9,15.7,0.00,0.00,2
2022-01-14,25.8,17.2,0.00,0.00,3
2022-01-15,28.8,18.1,0.00,0.00,3
2022-01-16,31.4,19.1,0.00,0.00,3
2022-01-17,30.7,20.3,0.00,0.00,3
2022-01-18,29.0,20.0,0.00,0.00,1
2022-01-19,29.2,18.8,0.00,0.00,0
2022-01-20,27.5,19.0,0.00,0.00,0
2022-01-21,27.1,18.8,0.00,0.00,3
2022-01-22,26.7,20.2,1.00,1.00,51
2022-01-23,23.3,17.7,0.40,0.40,51
2022-01-24,24.3,14.3,0.00,0.00,1
2022-01-25,25.4,14.3,0.00,0.00,0
2022-01-26,27.3,15.8,0.00,0.00,1
2022-01-27,29.3,16.9,0.00,0.00,0
2022-01-28,30.6,18.5,0.00,0.00,0
2022-01-29,31.0,17.2,0.00,0.00,0
2022-01-30,29.9,16.3,0.00,0.00,0
2022-01-31,29.3,16.8,0.00,0.00,0
2022-02-01,29.4,16.0,0.00,0.00,0
2022-02-02,27.9,16.5,0.00,0.00,0
2022-02-03,26.3,17.1,0.00,0.00,3
2022-02-04,26.0,18.6,0.00,0.00,2
2022-02-05,27.7,15.7,0.00,0.00,2
2022-02-06,27.5,17.5,0.00,0.00,0
2022-02-07,26.1,18.3,0.00,0.00,2
2022-02-08,25.6,18.3,0.00,0.00,3
2022-02-09,26.4,17.7,0.00,0.00,3
2022-02-10,30.3,18.5,0.00,0.00,2
2022-02-11,32.2,20.9,0.00,0.00,0
2022-02-12,30.8,20.0,0.00,0.00,2
2022-02-13,30.3,18.6,0.00,0.00,0
2022-02-14,29.1,18.7,0.00,0.00,2
2022-02-15,27.3,19.0,0.00,0.00,0
2022-02-16,26.5,18.7,0.00,0.00,0
2022-02-17,26.9,17.6,0.00,0.00,3
2022-02-18,28.2,18.4,0.00,0.00,3
2022-02-19,29.7,18.9,0.00,0.00,1
2022-02-20,31.0,19.4,0.00,0.00,3
2022-02-21,31.3,17.9,0.00,0.00,3
2022-02-22,30.4,18.4,0.00,0.00,0
2022-02-23,29.9,18.5,0.00,0.00,0
2022-02-24,30.3,20.2,0.00,0.00,3
2022-02-25,30.7,20.7,0.00,0.00,1
2022-02-26,30.5,20.0,0.00,0.00,2
2022-02-27,31.1,19.9,0.00,0.00,2
2022-02-28,32.4,20.0,0.00,0.00,0
2022-03-01,32.5,21.0,0.00,0.00,0
2022-03-02,34.5,21.6,0.00,0.00,0
2022-03-03,35.4,21.6,0.00,0.00,1
2022-03-04,34.5,23.8,0.00,0.00,0
2022-03-05,34.3,20.8,0.00,0.00,0
2022-03-06,34.2,22.5,0.00,0.00,3
2022-03-07,32.2,24.3,0.00,0.00,3
2022-03-08,36.0,25.2,0.00,0.00,3
2022-03-09,34.1,24.5,0.10,0.10,51
2022-03-10,33.8,23.1,0.00,0.00,1
2022-03-11,33.3,24.0,0.00,0.00,1
2022-03-12,36.3,22.8,0.00,0.00,1
2022-03-13,36.3,22.6,0.00,0.00,0
2022-03-14,36.0,22.8,0.00,0.00,2
2022-03-15,36.0,23.8,0.00,0.00,3
2022-03-16,35.4,23.3,0.00,0.00,2
2022-03-17,35.5,24.6,0.00,0.00,1
2022-03-18,34.8,22.8,0.00,0.00,1
2022-03-19,32.0,23.5,0.00,0.00,3
2022-03-20,30.2,24.0,0.00,0.00,3
2022-03-21,30.5,22.6,0.00,0.00,3
2022-03-22,34.3,24.6,0.00,0.00,3
2022-03-23,38.0,26.1,0.00,0.00,3
2022-03-24,33.7,24.9,0.00,0.00,3
2022-03-25,32.1,23.8,0.00,0.00,3
2022-03-26,32.4,23.3,0.00,0.00,3
2022-03-27,32.3,23.6,0.00,0.00,2
2022-03-28,32.3,24.3,0.00,0.00,1
2022-03-29,33.5,23.2,0.00,0.00,3
2022-03-30,33.8,22.8,0.00,0.00,0
2022-03-31,31.9,22.0,0.00,0.00,0
2022-04-01,33.0,22.1,0.00,0.00,3
2022-04-02,31.0,23.3,0.00,0.00,3
2022-04-03,31.6,23.0,0.00,0.00,3
2022-04-04,32.1,25.0,0.00,0.00,1
2022-04-05,32.2,24.7,0.00,0.00,3
2022-04-06,32.0,24.9,0.00,0.00,3
2022-04-07,32.6,25.2,0.00,0.00,3
2022-04-08,33.4,24.4,0.00,0.00,3
2022-04-09,32.1,26.0,0.00,0.00,3
2022-04-10,32.6,26.0,0.00,0.00,3
2022-04-11,32.5,25.6,0.00,0.00,3
2022-04-12,33.6,24.0,0.00,0.00,3
2022-04-13,34.9,24.2,0.00,0.00,3
2022-04-14,32.1,25.2,0.00,0.00,3
2022-04-15,32.1,25.4,0.00,0.00,2
2022-04-16,31.6,23.4,0.00,0.00,2
2022-04-17,32.0,24.7,0.00,0.00,1
2022-04-18,31.5,24.8,0.00,0.00,3
2022-04-19,32.2,24.8,0.00,0.00,3
2022-04-20,32.9,25.1,0.00,0.00,3
2022-04-21,38.4,28.1,0.00,0.00,3
2022-04-22,36.4,26.8,0.00,0.00,1
2022-04-23,37.1,26.3,0.00,0.00,2
2022-04-24,33.9,27.0,0.00,0.00,3
2022-04-25,36.5,25.4,0.00,0.00,0
2022-04-26,33.9,26.3,0.00,0.00,0
2022-04-27,35.4,25.9,0.00,0.00,3
2022-04-28,36.2,26.4,0.00,0.00,3
2022-04-29,33.3,27.8,0.00,0.00,0
2022-04-30,33.1,25.7,0.00,0.00,0
2022-05-01,33.0,26.2,0.00,0.00,1
2022-05-02,32.6,27.9,0.00,0.00,1
2022-05-03,32.9,27.3,0.00,0.00,1
2022-05-04,32.7,26.9,0.00,0.00,1
2022-05-05,33.1,25.7,0.00,0.00,1
2022-05-06,32.8,26.4,0.10,0.10,51
2022-05-07,33.1,26.1,0.00,0.00,3
2022-05-08,33.2,26.3,0.00,0.00,3
2022-05-09,32.6,26.9,0.00,0.00,3
2022-05-10,32.7,28.0,0.00,0.00,3
2022-05-11,32.5,27.5,0.00,0.00,3
2022-05-12,32.6,28.5,0.00,0.00,3
2022-05-13,32.1,28.3,0.00,0.00,3
2022-05-14,32.4,28.1,0.00,0.00,2
2022-05-15,32.9,28.2,0.00,0.00,1
2022-05-16,32.7,27.3,0.00,0.00,1
2022-05-17,32.9,27.9,0.00,0.00,3
2022-05-18,32.3,27.4,0.00,0.00,3
2022-05-19,32.2,27.5,0.00,0.00,3
2022-05-20,32.1,27.9,0.10,0.10,51
2022-05-21,32.5,28.6,0.10,0.10,51
2022-05-22,32.5,28.8,1.00,1.00,51
2022-05-23,32.8,28.6,2.70,2.70,53
2022-05-24,32.6,28.3,0.40,0.40,51
2022-05-25,32.4,27.6,0.60,0.60,51
2022-05-26,32.8,27.9,0.00,0.00,2
2022-05-27,33.3,28.5,0.00,0.00,3
2022-05-28,33.0,28.6,0.00,0.00,3
2022-05-29,33.1,28.9,0.10,0.10,51
2022-05-30,32.6,28.3,0.10,0.10,51
2022-05-31,32.9,28.1,0.00,0.00,3
2022-06-01,32.3,28.3,0.00,0.00,3
2022-06-02,32.2,27.9,0.00,0.00,3
2022-06-03,31.8,27.6,0.00,0.00,2
2022-06-04,32.4,27.6,0.00,0.00,3
2022-06-05,32.4,27.5,0.00,0.00,3
2022-06-06,32.1,27.7,0.00,0.00,3
2022-06-07,32.7,27.9,1.00,1.00,51
2022-06-08,31.8,27.1,2.50,2.50,53
2022-06-09,31.1,26.7,7.30,7.30,61
2022-06-10,30.8,26.6,13.80,13.80,63
2022-06-11,29.8,25.6,25.20,25.20,63
2022-06-12,28.4,25.7,15.90,15.90,61
2022-06-13,29.6,25.2,8.00,8.00,61
2022-06-14,30.5,25.6,2.50,2.50,53
2022-06-15,30.1,26.3,6.10,6.10,61
2022-06-16,30.1,25.8,5.10,5.10,55
2022-06-17,29.8,26.0,3.00,3.00,51
2022-06-18,29.8,26.5,6.60,6.60,61
2022-06-19,28.4,25.3,36.70,36.70,63
2022-06-20,26.7,25.1,54.80,54.80,63
2022-06-21,27.9,24.8,23.00,23.00,63
2022-06-22,29.2,25.1,26.90,26.90,63
2022-06-23,28.7,24.7,46.80,46.80,65
2022-06-24,29.9,25.5,17.50,17.50,63
2022-06-25,29.3,25.5,15.60,15.60,63
2022-06-26,28.0,25.3,15.70,15.70,61
2022-06-27,28.3,25.4,31.70,31.70,63
2022-06-28,28.1,25.5,10.00,10.00,61
2022-06-29,28.4,25.7,16.00,16.00,63
2022-06-30,27.8,25.4,41.60,41.60,63
2022-07-01,26.4,24.9,43.40,43.40,63
2022-07-02,27.5,25.1,23.90,23.90,61
2022-07-03,27.3,24.9,20.50,20.50,61
2022-07-04,27.0,25.1,28.20,28.20,63
2022-07-05,26.5,25.2,55.50,55.50,63
2022-07-06,26.7,25.4,35.60,35.60,63
2022-07-07,27.1,25.7,37.20,37.20,63
2022-07-08,28.6,25.3,25.00,25.00,63
2022-07-09,26.9,24.5,37.80,37.80,63
2022-07-10,26.3,24.3,52.50,52.50,63
2022-07-11,25.6,23.2,79.90,79.90,63
2022-07-12,25.9,23.8,65.00,65.00,63
2022-07-13,25.9,24.4,68.30,68.30,63
2022-07-14,26.0,24.9,60.20,60.20,63
2022-07-15,28.1,25.6,25.30,25.30,63
2022-07-16,28.0,25.7,24.80,24.80,63
2022-07-17,28.8,25.7,10.30,10.30,55
2022-07-18,26.2,24.4,30.30,30.30,63
2022-07-19,26.5,24.3,34.30,34.30,63
2022-07-20,27.7,25.1,13.40,13.40,61
2022-07-21,27.9,25.1,6.00,6.00,53
2022-07-22,28.9,25.2,4.80,4.80,53
2022-07-23,26.9,24.8,28.20,28.20,63
2022-07-24,26.4,24.9,25.80,25.80,63
2022-07-25,28.0,24.9,10.20,10.20,55
2022-07-26,27.4,25.4,4.10,4.10,53
2022-07-27,28.3,25.1,6.50,6.50,61
2022-07-28,28.8,24.5,2.50,2.50,53
2022-07-29,29.3,25.6,1.10,1.10,51
2022-07-30,29.2,26.1,0.20,0.20,51
2022-07-31,29.0,25.6,2.00,2.00,53
2022-08-01,29.0,25.9,2.10,2.10,53
2022-08-02,29.2,25.8,2.80,2.80,53
2022-08-03,28.9,25.6,10.30,10.30,63
2022-08-04,28.5,25.4,13.60,13.60,63
2022-08-05,27.1,25.6,27.20,27.20,63
2022-08-06,27.6,25.2,33.70,33.70,65
2022-08-07,27.7,25.7,56.50,56.50,65
2022-08-08,27.2,25.6,32.60,32.60,63
2022-08-09,26.7,25.3,71.30,71.30,65
2022-08-10,27.3,25.5,37.60,37.60,63
2022-08-11,28.0,25.7,23.10,23.10,63
2022-08-12,28.0,25.2,16.10,16.10,63
2022-08-13,28.5,25.2,13.10,13.10,61
2022-08-14,28.2,24.8,11.00,11.00,63
2022-08-15,26.8,24.8,29.00,29.00,63
2022-08-16,26.2,24.9,64.10,64.10,65
2022-08-17,27.4,24.9,19.30,19.30,63
2022-08-18,27.7,24.9,10.50,10.50,63
2022-08-19,27.9,25.2,11.90,11.90,61
2022-08-20,27.9,25.3,6.20,6.20,53
2022-08-21,27.7,25.2,5.80,5.80,53
2022-08-22,27.2,25.1,9.10,9.10,61
2022-08-23,28.0,25.0,7.90,7.90,53
2022-08-24,27.9,24.8,7.80,7.80,55
2022-08-25,27.5,24.9,6.10,6.10,53
2022-08-26,27.9,24.3,2.20,2.20,53
2022-08-27,28.1,24.7,1.80,1.80,51
2022-08-28,28.0,24.6,2.00,2.00,53
2022-08-29,28.7,24.4,1.20,1.20,51
2022-08-30,29.4,25.3,0.60,0.60,51
2022-08-31,29.5,25.1,18.70,18.70,63
2022-09-01,28.9,25.1,1.70,1.70,51
2022-09-02,30.4,25.1,10.00,10.00,63
2022-09-03,29.9,25.7,0.90,0.90,51
2022-09-04,28.6,26.0,9.90,9.90,63
2022-09-05,29.0,26.0,1.80,1.80,53
2022-09-06,29.1,25.5,4.90,4.90,61
2022-09-07,30.1,25.3,20.10,20.10,65
2022-09-08,28.5,24.9,39.70,39.70,65
2022-09-09,29.6,25.0,27.00,27.00,65
2022-09-10,29.5,25.5,13.20,13.20,63
2022-09-11,29.2,24.9,25.50,25.50,65
2022-09-12,28.5,25.0,21.80,21.80,63
2022-09-13,26.7,25.0,51.70,51.70,65
2022-09-14,27.5,25.3,81.90,81.90,65
2022-09-15,27.8,25.3,68.70,68.70,65
2022-09-16,26.1,24.6,96.60,96.60,65
2022-09-17,27.4,24.3,36.60,36.60,63
2022-09-18,26.5,24.0,61.80,61.80,65
2022-09-19,27.8,24.2,2.90,2.90,53
2022-09-20,26.2,24.3,15.00,15.00,63
2022-09-21,27.0,24.2,12.30,12.30,61
2022-09-22,25.7,24.2,18.00,18.00,63
2022-09-23,28.1,24.1,4.00,4.00,55
2022-09-24,27.2,24.3,5.20,5.20,53
2022-09-25,27.4,24.3,4.70,4.70,61
2022-09-26,27.8,23.5,3.00,3.00,61
2022-09-27,28.0,23.8,0.90,0.90,51
2022-09-28,28.0,24.3,2.30,2.30,61
2022-09-29,28.0,24.0,2.00,2.00,53
2022-09-30,29.0,24.4,2.20,2.20,53
2022-10-01,27.9,23.3,10.30,10.30,63
2022-10-02,28.6,24.0,0.70,0.70,51
2022-10-03,28.6,24.2,0.60,0.60,51
2022-10-04,29.4,24.4,0.00,0.00,3
2022-10-05,30.0,24.9,2.40,2.40,61
2022-10-06,29.5,25.3,3.50,3.50,55
2022-10-07,27.0,24.4,27.70,27.70,63
2022-10-08,27.3,24.8,31.90,31.90,63
2022-10-09,28.9,25.2,1.10,1.10,51
2022-10-10,29.8,24.2,0.20,0.20,51
2022-10-11,29.9,24.4,11.10,11.10,63
2022-10-12,28.3,24.1,13.80,13.80,63
2022-10-13,29.7,23.9,2.10,2.10,61
2022-10-14,30.5,24.5,14.50,14.50,63
2022-10-15,31.9,24.0,0.90,0.90,53
2022-10-16,32.0,24.6,0.00,0.00,3
2022-10-17,29.9,25.0,6.40,6.40,63
2022-10-18,27.6,24.5,7.40,7.40,63
2022-10-19,29.5,24.6,4.40,4.40,61
2022-10-20,29.6,24.1,0.70,0.70,51
2022-10-21,30.8,24.7,3.80,3.80,61
2022-10-22,30.4,24.7,1.30,1.30,55
2022-10-23,31.4,22.7,0.00,0.00,0
2022-10-24,30.6,20.4,0.00,0.00,0
2022-10-25,30.0,21.3,0.00,0.00,0
2022-10-26,30.5,20.9,0.00,0.00,0
2022-10-27,30.6,21.1,0.00,0.00,2
2022-10-28,31.1,20.6,0.00,0.00,0
2022-10-29,31.8,20.5,0.00,0.00,0
2022-10-30,31.8,20.3,0.00,0.00,0
2022-10-31,31.8,20.5,0.00,0.00,0
2022-11-01,31.5,21.0,0.00,0.00,0
2022-11-02,31.6,21.1,0.00,0.00,0
2022-11-03,33.3,20.6,0.00,0.00,0
2022-11-04,33.4,21.0,0.00,0.00,0
2022-11-05,33.3,21.0,0.00,0.00,0
2022-11-06,33.0,21.0,0.00,0.00,1
2022-11-07,31.8,19.8,0.00,0.00,3
2022-11-08,32.3,21.0,0.00,0.00,1
2022-11-09,31.7,21.1,0.00,0.00,2
2022-11-10,32.4,21.4,0.00,0.00,0
2022-11-11,33.1,21.1,0.00,0.00,3
2022-11-12,33.0,22.0,0.00,0.00,3
2022-11-13,32.8,22.1,0.00,0.00,0
2022-11-14,32.5,21.6,0.00,0.00,0
2022-11-15,31.5,21.6,0.00,0.00,0
2022-11-16,32.2,21.6,0.00,0.00,0
2022-11-17,32.4,21.6,0.00,0.00,0
2022-11-18,31.7,21.7,0.00,0.00,0
2022-11-19,31.4,20.8,0.00,0.00,0
2022-11-20,30.3,19.6,0.00,0.00,0
2022-11-21,29.8,18.3,0.00,0.00,3
2022-11-22,30.8,18.8,0.00,0.00,3
2022-11-23,31.4,21.4,0.00,0.00,3
2022-11-24,31.3,20.6,0.00,0.00,3
2022-11-25,31.9,21.0,0.00,0.00,3
2022-11-26,32.1,22.4,0.00,0.00,3
2022-11-27,30.6,22.1,0.00,0.00,0
2022-11-28,30.2,20.4,0.00,0.00,3
2022-11-29,29.8,19.6,0.00,0.00,3
2022-11-30,32.1,20.6,0.00,0.00,3
2022-12-01,32.5,21.1,0.00,0.00,3
2022-12-02,32.0,19.6,0.00,0.00,0
2022-12-03,31.1,20.0,0.00,0.00,1
2022-12-04,32.3,22.0,0.00,0.00,3
2022-12-05,31.7,22.9,0.00,0.00,1
2022-12-06,32.2,23.5,0.00,0.00,3
2022-12-07,32.1,22.6,0.00,0.00,3
2022-12-08,31.3,21.0,0.00,0.00,3
2022-12-09,30.3,20.1,0.00,0.00,3
2022-12-10,31.4,18.0,0.00,0.00,3
2022-12-11,30.9,18.7,0.00,0.00,3
2022-12-12,31.9,21.8,0.00,0.00,1
2022-12-13,32.4,24.3,0.00,0.00,3
2022-12-14,32.1,25.5,0.20,0.20,51
2022-12-15,31.7,24.4,0.00,0.00,3
2022-12-16,33.3,23.6,0.00,0.00,3
2022-12-17,33.5,23.8,0.00,0.00,3
2022-12-18,33.3,24.8,0.00,0.00,3
2022-12-19,31.3,23.6,0.00,0.00,3
2022-12-20,30.4,21.4,0.00,0.00,3
2022-12-21,31.0,20.3,0.00,0.00,1
2022-12-22,31.0,20.1,0.00,0.00,0
2022-12-23,29.5,21.0,0.00,0.00,0
2022-12-24,28.8,19.1,0.00,0.00,3
2022-12-25,27.6,16.4,0.00,0.00,3
2022-12-26,28.0,16.1,0.00,0.00,0
