latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2020-07-02,30.0,23.6,2.70,2.70,53
2020-07-03,31.3,23.5,2.90,2.90,61
2020-07-04,26.6,22.7,9.50,9.50,55
2020-07-05,24.5,22.8,41.50,41.50,63
2020-07-06,25.6,23.1,4.40,4.40,53
2020-07-07,30.5,23.5,0.90,0.90,51
2020-07-08,30.5,23.3,0.90,0.90,51
2020-07-09,27.8,23.1,15.40,15.40,61
2020-07-10,26.8,23.0,2.20,2.20,51
2020-07-11,29.8,22.7,1.00,1.00,53
2020-07-12,30.2,23.6,0.40,0.40,51
2020-07-13,28.6,23.4,4.70,4.70,53
2020-07-14,28.4,22.9,15.10,15.10,63
2020-07-15,25.4,22.7,17.60,17.60,61
2020-07-16,26.7,22.4,1.80,1.80,53
2020-07-17,29.5,22.8,12.60,12.60,65
2020-07-18,30.5,23.0,0.60,0.60,51
2020-07-19,30.4,23.4,12.00,12.00,65
2020-07-20,28.5,23.0,5.00,5.00,61
2020-07-21,30.7,23.4,1.10,1.10,53
2020-07-22,31.3,23.7,1.10,1.10,51
2020-07-23,26.8,23.2,18.00,18.00,63
2020-07-24,30.2,23.5,0.30,0.30,51
2020-07-25,27.1,22.6,0.50,0.50,51
2020-07-26,30.9,22.4,0.00,0.00,3
2020-07-27,30.7,23.1,3.10,3.10,61
2020-07-28,31.0,23.1,4.90,4.90,63
2020-07-29,31.0,23.1,17.50,17.50,63
2020-07-30,30.6,22.7,0.20,0.20,51
2020-07-31,31.1,23.7,4.20,4.20,55
2020-08-01,31.5,22.7,8.60,8.60,63
2020-08-02,31.0,23.2,3.30,3.30,61
2020-08-03,29.1,23.4,2.90,2.90,55
2020-08-04,24.9,23.3,6.90,6.90,53
2020-08-05,27.2,22.6,13.80,13.80,63
2020-08-06,28.7,22.9,2.40,2.40,51
2020-08-07,29.8,23.2,0.30,0.30,51
2020-08-08,29.2,23.5,5.90,5.90,61
2020-08-09,29.0,23.1,11.50,11.50,63
2020-08-10,26.4,22.8,9.90,9.90,61
2020-08-11,28.4,22.6,1.40,1.40,51
2020-08-12,26.5,23.4,4.10,4.10,53
2020-08-13,24.0,22.3,25.80,25.80,63
2020-08-14,24.2,21.9,17.80,17.80,61
2020-08-15,23.5,21.8,35.30,35.30,63
2020-08-16,24.3,22.0,22.50,22.50,61
2020-08-17,27.2,22.3,12.50,12.50,61
2020-08-18,26.9,22.8,3.70,3.70,53
2020-08-19,24.9,22.5,32.80,32.80,63
2020-08-20,23.8,22.1,31.70,31.70,63
2020-08-21,26.1,22.2,10.60,10.60,55
2020-08-22,29.1,22.7,0.80,0.80,51
2020-08-23,29.1,22.2,0.60,0.60,51
2020-08-24,29.3,22.9,0.40,0.40,51
2020-08-25,29.9,22.9,0.20,0.20,51
2020-08-26,29.5,23.4,0.90,0.90,53
2020-08-27,26.5,23.3,5.10,5.10,53
2020-08-28,28.4,22.2,0.40,0.40,51
2020-08-29,29.3,22.7,0.00,0.00,3
2020-08-30,29.8,22.4,0.00,0.00,3
2020-08-31,30.8,22.6,0.00,0.00,3
